workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
63,List1,Exp,,BoyAllAmyKnives,,2,8,all,,AOI1,AOI7,all,,18,33-33,Amy's,,Click on the boy that has all of Amy's knives,1,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy with knives,2586,kitchenwares,big,,1,7,,boy,,3_knives,12,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Filler,,GirlFourMichaelPencils,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,1,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with pencils,2487,stationeries,big,,4,10,,girl,,4_pencils,13,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Filler,,BoyOneAmyPlates,,2,8,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,1,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with plate,2963,kitchenwares,small,,1,7,,boy,,1_plate,14,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,BoyAllSusanApples,,2,8,all,,AOI1,AOI7,all,,22,44-22,Susan's,,Click on the boy that has all of Susan's apples,1,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with apples,2338,fruit,small,,1,7,,boy,,2_apples,15,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Filler,,BoyFourSusanBananas,,1,7,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,1,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with bananas,3642,fruit,big,,2,8,,boy,,4_bananas,16,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlThreeMichaelScissors,,4,10,num,,AOI3,AOI9,three,,10,33-33,Michael's,,Click on the girl that has three of Michael's scissors,1,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with scissors,2731,stationeries,big,,3,9,,girl,,3_scissors,17,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlSomeMichaelRulers,,3,9,some,,AOI4,AOI10,some,,30,44-22,Michael's,,Click on the girl that has some of Michael's rulers,1,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with rulers,2430,stationeries,big,,4,10,,girl,,3_rulers,18,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,BoyTwoSusanApples,,2,8,num,,AOI1,AOI7,two,,24,44-22,Susan's,,Click on the boy that has two of Susan's apples,1,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,boy with apples,2108,fruit,small,,1,7,,boy,,2_apples,19,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,BoyAllMichaelScissors,,2,8,all,,AOI1,AOI7,all,,7,33-33,Michael's,,Click on the boy that has all of Michael's scissors,1,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy with scissors,3229,stationeries,big,,1,7,,boy,,3_scissors,20,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,BoySomeSusanOranges,,1,7,some,,AOI2,AOI8,some,,2,33-33,Susan's,,Click on the boy that has some of Susan's oranges,1,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy with oranges,3292,fruit,small,,2,8,,boy,,2_oranges,21,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,BoyTwoAmySpoons,,2,8,num,,AOI1,AOI7,two,,32,44-22,Amy's,,Click on the boy that has two of Amy's spoons,1,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with spoon,2373,kitchenwares,small,,1,7,,boy,,2_spoons,22,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlAllMichaelPencils,,3,9,all,,AOI4,AOI10,all,,25,44-22,Michael's,,Click on the girl that has all of Michael's pencils,1,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with pencils,2977,stationeries,small,,4,10,,girl,,2_pencils,23,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlThreeSusanPears,,3,9,num,,AOI4,AOI10,three,,6,33-33,Susan's,,Click on the girl that has three of Susan's pears,1,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with pears,2210,fruit,big,,4,10,,girl,,3_pears,24,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlTwoSusanBananas,,3,9,num,,AOI4,AOI10,two,,5,33-33,Susan's,,Click on the girl that has two of Susan's bananas,1,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl with bananas,4255,fruit,small,,4,10,,girl,,2_bananas,25,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlAllMichaelErasers,,4,10,all,,AOI3,AOI9,all,,26,44-22,Michael's,,Click on the girl that has all of Michael's erasers,1,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with erasers,2292,stationeries,small,,3,9,,girl,,2_erasers,26,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,BoySomeSusanPears,,2,8,some,,AOI1,AOI7,some,,1,33-33,Susan's,,Click on the boy that has some of Susan's pears,1,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with pears,1948,fruit,small,,1,7,,boy,,2_pears,27,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,BoySomeMichaelPencils,,2,8,some,,AOI1,AOI7,some,,29,44-22,Michael's,,Click on the boy that has some of Michael's pencils,1,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with pencils,2595,stationeries,big,,1,7,,boy,,3_pencils,28,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlAllAmySpoons,,4,10,all,,AOI3,AOI9,all,,36,44-22,Amy's,,Click on the girl that has all of Amy's spoons,1,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl with spoons,2711,kitchenwares,small,,3,9,,girl,,2_spoons,29,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Filler,,GirlFourSusanOranges,,4,10,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,1,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl with oranges,2922,fruit,big,,3,9,,girl,,4_oranges,30,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Filler,,BoyOneSusanApples,,2,8,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,1,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with apple,2064,fruit,small,,1,7,,boy,,1_apple,31,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Filler,,GirlFourAmyKnives,,4,10,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,1,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl with knives,3490,kitchenwares,big,,3,9,,girl,,4_knives,32,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Filler,,GirlOneSusanPears,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,1,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with pear,2289,fruit,small,,4,10,,girl,,1_pear,33,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,BoySomeMichaelErasers,,2,8,some,,AOI1,AOI7,some,,11,33-33,Michael's,,Click on the boy that has some of Michael's erasers,1,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with erasers,2879,stationeries,small,,1,7,,boy,,2_erasers,34,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Filler,,GirlFourAmyPlates,,3,9,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,1,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with plates,2648,kitchenwares,big,,4,10,,girl,,4_plates,35,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Filler,,BoyFourMichaelScissors,,2,8,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,1,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with scissors,3145,stationeries,big,,1,7,,boy,,4_scissors,36,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlThreeSusanOranges,,4,10,num,,AOI3,AOI9,three,,23,44-22,Susan's,,Click on the girl that has three of Susan's oranges,1,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with oranges,1924,fruit,big,,3,9,,girl,,3_oranges,37,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,BoySomeAmySpoons,,1,7,some,,AOI2,AOI8,some,,33,44-22,Amy's,,Click on the boy that has some of Amy's spoons,1,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with spoons,2065,kitchenwares,big,,2,8,,boy,,3_spoons,38,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlTwoAmyForks,,3,9,num,,AOI4,AOI10,two,,13,33-33,Amy's,,Click on the girl that has two of Amy's forks,1,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl with forks,2176,kitchenwares,small,,4,10,,girl,,2_forks,39,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,BoyAllSusanOranges,,1,7,all,,AOI2,AOI8,all,,21,44-22,Susan's,,Click on the boy that has all of Susan's oranges,1,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with oranges,2011,fruit,small,,2,8,,boy,,2_oranges,40,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,BoyThreeMichaelErasers,,1,7,num,,AOI2,AOI8,three,,27,44-22,Michael's,,Click on the boy that has three of Michael's erasers,1,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with erasers,3322,stationeries,big,,2,8,,boy,,3_erasers,41,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlSomeAmyForks,,4,10,some,,AOI3,AOI9,some,,34,44-22,Amy's,,Click on the girl that has some of Amy's forks,1,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with forks,2109,kitchenwares,big,,3,9,,girl,,3_forks,42,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlSomeSusanBananas,,3,9,some,,AOI4,AOI10,some,,19,44-22,Susan's,,Click on the girl that has some of Susan's bananas,1,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with bananas,2581,fruit,big,,4,10,,girl,,3_bananas,43,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,BoyTwoMichaelPencils,,1,7,num,,AOI2,AOI8,two,,28,44-22,Michael's,,Click on the boy that has two of Michael's pencils,1,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with pencils,2332,stationeries,small,,2,8,,boy,,2_pencils,44,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlTwoMichaelRulers,,4,10,num,,AOI3,AOI9,two,,9,33-33,Michael's,,Click on the girl that has two of Michael's rulers,1,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with rulers,3331,stationeries,small,,3,9,,girl,,2_rulers,45,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlSomeSusanApples,,4,10,some,,AOI3,AOI9,some,,20,44-22,Susan's,,Click on the girl that has some of Susan's apples,1,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with apples,2571,fruit,big,,3,9,,girl,,3_apples,46,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,BoyAllSusanPears,,1,7,all,,AOI2,AOI8,all,,3,33-33,Susan's,,Click on the boy that has all of Susan's pears,1,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with pears,2421,fruit,big,,2,8,,boy,,3_pears,47,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
63,List1,Exp,,GirlAllSusanBananas,,4,10,all,,AOI3,AOI9,all,,4,33-33,Susan's,,Click on the girl that has all of Susan's bananas,1,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl with bnanas,2172,fruit,big,,3,9,,girl,,3_bananas,48,[],25,No,no,2,1,yes,Female,English,no,Chrome,Windows,768,1366,3.3247833333333334,
58,List1,Prac,kitchware_Amy_Monday,,Residue_kitchen,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1,GirlThreeAmyknives,girl and three knives.,,kitchenwares,,big,3,,girl,,3_knives,,,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Prac,kitchware_Amy_Tuesday,,Slience,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2,GirlSomeAmyforks,girl and two forks.,,kitchenwares,,big,4,,girl,,2_forks,,,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,BoySomeAmySpoons,,1,7,some,,AOI2,AOI8,some,,33,44-22,Amy's,,Click on the boy that has some of Amy's spoons,1,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy and three spoons,5250,kitchenwares,big,,2,8,,boy,,3_spoons,1,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,GirlSomeAmyForks,,4,10,some,,AOI3,AOI9,some,,34,44-22,Amy's,,Click on the girl that has some of Amy's forks,1,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl and three forks,4970,kitchenwares,big,,3,9,,girl,,3_forks,2,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,GirlTwoMichaelRulers,,4,10,num,,AOI3,AOI9,two,,9,33-33,Michael's,,Click on the girl that has two of Michael's rulers,1,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl and two rulers,4718,stationeries,small,,3,9,,girl,,2_rulers,3,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,BoyAllSusanPears,,1,7,all,,AOI2,AOI8,all,,3,33-33,Susan's,,Click on the boy that has all of Susan's pears,1,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with three pairs,6555,fruit,big,,2,8,,boy,,3_pears,4,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,BoyAllSusanOranges,,1,7,all,,AOI2,AOI8,all,,21,44-22,Susan's,,Click on the boy that has all of Susan's oranges,1,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy blushing and two oranges,5510,fruit,small,,2,8,,boy,,2_oranges,5,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,BoyAllAmyForks,,1,7,all,,AOI2,AOI8,all,,17,33-33,Amy's,,Click on the boy that has all of Amy's forks,1,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy blushing and three forks,4668,kitchenwares,big,,2,8,,boy,,3_forks,6,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,GirlAllMichaelPencils,,3,9,all,,AOI4,AOI10,all,,25,44-22,Michael's,,Click on the girl that has all of Michael's pencils,1,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl blushing and two penciils,8415,stationeries,small,,4,10,,girl,,2_pencils,7,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Filler,,BoyFourSusanBananas,,1,7,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,1,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy blushing and four bannanas.,7373,fruit,big,,2,8,,boy,,4_bananas,8,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,BoyAllMichaelScissors,,2,8,all,,AOI1,AOI7,all,,7,33-33,Michael's,,Click on the boy that has all of Michael's scissors,1,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,"boy, and three scissors",7189,stationeries,big,,1,7,,boy,,3_scissors,9,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,GirlSomeAmyKnives,,4,10,some,,AOI3,AOI9,some,,15,33-33,Amy's,,Click on the girl that has some of Amy's knives,1,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl blushing and two knives,5219,kitchenwares,small,,3,9,,girl,,2_knives,10,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,BoyThreeAmyPlates,,2,8,num,,AOI1,AOI7,three,,31,44-22,Amy's,,Click on the boy that has three of Amy's plates,1,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with three plates,8153,kitchenwares,big,,1,7,,boy,,3_plates,11,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,BoyThreeAmyKnives,,1,7,num,,AOI2,AOI8,three,,14,33-33,Amy's,,Click on the boy that has three of Amy's knives,1,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with three knives,3680,kitchenwares,big,,2,8,,boy,,3_knives,12,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,BoySomeSusanPears,,2,8,some,,AOI1,AOI7,some,,1,33-33,Susan's,,Click on the boy that has some of Susan's pears,1,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with two pears,3688,fruit,small,,1,7,,boy,,2_pears,13,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,GirlAllMichaelErasers,,4,10,all,,AOI3,AOI9,all,,26,44-22,Michael's,,Click on the girl that has all of Michael's erasers,1,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with two erasers,3782,stationeries,small,,3,9,,girl,,2_erasers,14,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,GirlThreeSusanPears,,3,9,num,,AOI4,AOI10,three,,6,33-33,Susan's,,Click on the girl that has three of Susan's pears,1,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with three pairs,10072,fruit,big,,4,10,,girl,,3_pears,15,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Filler,,GirlFourSusanOranges,,4,10,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,1,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl with four oranges,9816,fruit,big,,3,9,,girl,,4_oranges,16,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,GirlSomeAmyPlates,,3,9,some,,AOI4,AOI10,some,,16,33-33,Amy's,,Click on the girl that has some of Amy's plates,1,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with two plates.,6110,kitchenwares,small,,4,10,,girl,,2_plates,17,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Filler,,BoyOneAmyPlates,,2,8,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,1,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with one plate,4290,kitchenwares,small,,1,7,,boy,,1_plate,18,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Filler,,BoyOneAmySpoons,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,1,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with one spoon,3652,kitchenwares,small,,2,8,,boy,,1_spoon,19,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,BoyAllAmyKnives,,2,8,all,,AOI1,AOI7,all,,18,33-33,Amy's,,Click on the boy that has all of Amy's knives,1,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy with three knives,3121,kitchenwares,big,,1,7,,boy,,3_knives,20,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
58,List1,Exp,,BoySomeMichaelPencils,,2,8,some,,AOI1,AOI7,some,,29,44-22,Michael's,,Click on the boy that has some of Michael's pencils,1,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with three pencils,3406,stationeries,big,,1,7,,boy,,3_pencils,21,[],21,Confused,,3,2,1.00 ,Male,"english, spanish",,Chrome,Windows,1080,1920,6.260233333333334,
